Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00   10000/10000       int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [90]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [79]
[72]     0.0    0.00    0.00   10000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_dec_size(unsigned long) [72]
-----------------------------------------------
                0.00    0.00   10000/10000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [77]
[73]     0.0    0.00    0.00   10000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [73]
                0.00    0.00   10000/10000       std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [67]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [80]
[74]     0.0    0.00    0.00   10000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [74]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [79]
[75]     0.0    0.00    0.00   10000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [75]
                0.00    0.00   10000/10000       std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [65]
-----------------------------------------------
                0.00    0.00   10000/10000       dfsVisit(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int&, int) [4]
[76]     0.0    0.00    0.00   10000         std::__cxx11::list<int, std::allocator<int> >::push_front(int const&) [76]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::begin() [20]
                0.00    0.00   10000/10000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [80]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [80]
[77]     0.0    0.00    0.00   10000         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [77]
                0.00    0.00   10000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [28]
                0.00    0.00   10000/10000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [73]
                0.00    0.00   10000/10000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [58]
                0.00    0.00   10000/30000       std::_List_node<int>::_M_valptr() [18]
                0.00    0.00   10000/40000       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [15]
                0.00    0.00   10000/10000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [60]
                0.00    0.00   10000/10000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [68]
                0.00    0.00   10000/10000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [59]
-----------------------------------------------
                0.00    0.00   10000/10000       kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[78]     0.0    0.00    0.00   10000         std::__cxx11::list<int, std::allocator<int> >::front() [78]
                0.00    0.00   10000/10000       std::_List_iterator<int>::operator*() const [52]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::begin() [20]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__cxx11::list<int, std::allocator<int> >::pop_front() [81]
[79]     0.0    0.00    0.00   10000         std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [79]
                0.00    0.00   10000/10000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_dec_size(unsigned long) [72]
                0.00    0.00   10000/20000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [28]
                0.00    0.00   10000/10000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [66]
                0.00    0.00   10000/30000       std::_List_node<int>::_M_valptr() [18]
                0.00    0.00   10000/10000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [75]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__cxx11::list<int, std::allocator<int> >::push_front(int const&) [76]
[80]     0.0    0.00    0.00   10000         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [80]
                0.00    0.00   10000/10000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [77]
                0.00    0.00   10000/40000       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [15]
                0.00    0.00   10000/10000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [74]
-----------------------------------------------
                0.00    0.00   10000/10000       kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[81]     0.0    0.00    0.00   10000         std::__cxx11::list<int, std::allocator<int> >::pop_front() [81]
                0.00    0.00   10000/30000       std::__cxx11::list<int, std::allocator<int> >::begin() [20]
                0.00    0.00   10000/10000       std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [79]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >* std::__do_uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [153]
[82]     0.0    0.00    0.00   10000         void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [82]
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [92]
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [71]
-----------------------------------------------
                0.00    0.00   10000/10000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [58]
[83]     0.0    0.00    0.00   10000         std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [83]
-----------------------------------------------
                0.00    0.00   10000/10000       int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [86]
[84]     0.0    0.00    0.00   10000         int* std::__niter_base<int*>(int*) [84]
-----------------------------------------------
                0.00    0.00   10000/10000       int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [86]
[85]     0.0    0.00    0.00   10000         int* std::__niter_wrap<int*>(int* const&, int*) [85]
-----------------------------------------------
                0.00    0.00   10000/10000       int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [91]
[86]     0.0    0.00    0.00   10000         int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [86]
                0.00    0.00   20000/20000       int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [31]
                0.00    0.00   10000/10000       int* std::__niter_base<int*>(int*) [84]
                0.00    0.00   10000/10000       int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [87]
                0.00    0.00   10000/10000       int* std::__niter_wrap<int*>(int* const&, int*) [85]
-----------------------------------------------
                0.00    0.00   10000/10000       int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [86]
[87]     0.0    0.00    0.00   10000         int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [87]
                0.00    0.00   10000/10000       int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [88]
-----------------------------------------------
                0.00    0.00   10000/10000       int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*) [87]
[88]     0.0    0.00    0.00   10000         int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [88]
                0.00    0.00   10000/10000       int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [57]
-----------------------------------------------
                0.00    0.00   10000/10000       int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [90]
[89]     0.0    0.00    0.00   10000         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [89]
                0.00    0.00   10000/10000       int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [70]
-----------------------------------------------
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [71]
[90]     0.0    0.00    0.00   10000         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [90]
                0.00    0.00   10000/10000       int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [89]
-----------------------------------------------
                0.00    0.00   10000/10000       int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [70]
[91]     0.0    0.00    0.00   10000         int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [91]
                0.00    0.00   20000/20000       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [30]
                0.00    0.00   10000/10000       int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [86]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [82]
[92]     0.0    0.00    0.00   10000         std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [92]
-----------------------------------------------
                0.00    0.00   10000/10000       void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [122]
[93]     0.0    0.00    0.00   10000         void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [93]
                0.00    0.00   10000/10006       std::vector<int, std::allocator<int> >::~vector() [46]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [140]
                0.00    0.00       6/7           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [100]
[94]     0.0    0.00    0.00       7         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [94]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [98]
[95]     0.0    0.00    0.00       6         std::__new_allocator<int>::max_size() const [95]
                0.00    0.00       6/10012       std::__new_allocator<int>::_M_max_size() const [32]
-----------------------------------------------
                0.00    0.00       1/6           main [1]
                0.00    0.00       5/6           kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[96]     0.0    0.00    0.00       6         std::allocator<int>::allocator() [96]
                0.00    0.00       6/6           std::__new_allocator<int>::__new_allocator() [97]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<int>::allocator() [96]
[97]     0.0    0.00    0.00       6         std::__new_allocator<int>::__new_allocator() [97]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [100]
[98]     0.0    0.00    0.00       6         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [98]
                0.00    0.00       6/6           std::__new_allocator<int>::max_size() const [95]
-----------------------------------------------
                0.00    0.00       6/6           int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [107]
[99]     0.0    0.00    0.00       6         int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [99]
                0.00    0.00       6/6           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [109]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [101]
[100]    0.0    0.00    0.00       6         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [100]
                0.00    0.00       6/6           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [98]
                0.00    0.00       6/7           unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [94]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [103]
[101]    0.0    0.00    0.00       6         std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [101]
                0.00    0.00       6/20012       std::allocator<int>::allocator(std::allocator<int> const&) [23]
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [100]
                0.00    0.00       6/20018       std::allocator<int>::~allocator() [21]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [103]
[102]    0.0    0.00    0.00       6         std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [102]
                0.00    0.00       6/20012       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [24]
                0.00    0.00       6/6           int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [108]
-----------------------------------------------
                0.00    0.00       1/6           main [1]
                0.00    0.00       5/6           kosarju(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[103]    0.0    0.00    0.00       6         std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [103]
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [101]
                0.00    0.00       6/10006       std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [40]
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [102]
-----------------------------------------------
                0.00    0.00       6/6           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [109]
[104]    0.0    0.00    0.00       6         int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [104]
                0.00    0.00       6/6           void std::__fill_a<int*, int>(int*, int*, int const&) [110]
-----------------------------------------------
                0.00    0.00       6/6           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [109]
[105]    0.0    0.00    0.00       6         std::__size_to_integer(unsigned long) [105]
-----------------------------------------------
                0.00    0.00       6/6           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [109]
[106]    0.0    0.00    0.00       6         std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&) [106]
-----------------------------------------------
                0.00    0.00       6/6           int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [108]
[107]    0.0    0.00    0.00       6         int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [107]
                0.00    0.00       6/6           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [99]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [102]
[108]    0.0    0.00    0.00       6         int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [108]
                0.00    0.00       6/6           int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [107]
-----------------------------------------------
                0.00    0.00       6/6           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [99]
[109]    0.0    0.00    0.00       6         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [109]
                0.00    0.00       6/6           std::__size_to_integer(unsigned long) [105]
                0.00    0.00       6/6           std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&) [106]
                0.00    0.00       6/6           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [104]
-----------------------------------------------
                0.00    0.00       6/6           int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag) [104]
[110]    0.0    0.00    0.00       6         void std::__fill_a<int*, int>(int*, int*, int const&) [110]
                0.00    0.00       6/6           __gnu_cxx::__enable_if<__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [111]
-----------------------------------------------
                0.00    0.00       6/6           void std::__fill_a<int*, int>(int*, int*, int const&) [110]
[111]    0.0    0.00    0.00       6         __gnu_cxx::__enable_if<__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [111]
-----------------------------------------------
                0.00    0.00       1/3           main [1]
                0.00    0.00       1/3           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [141]
                0.00    0.00       1/3           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [125]
[112]    0.0    0.00    0.00       3         std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [112]
                0.00    0.00       3/3           std::__new_allocator<std::vector<int, std::allocator<int> > >::~__new_allocator() [113]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [112]
[113]    0.0    0.00    0.00       3         std::__new_allocator<std::vector<int, std::allocator<int> > >::~__new_allocator() [113]
-----------------------------------------------
                0.00    0.00       1/2           std::__new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [118]
                0.00    0.00       1/2           std::__new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [134]
[114]    0.0    0.00    0.00       2         std::__new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [114]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [141]
                0.00    0.00       1/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [124]
[115]    0.0    0.00    0.00       2         std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [115]
                0.00    0.00       2/2           std::__new_allocator<std::vector<int, std::allocator<int> > >::__new_allocator(std::__new_allocator<std::vector<int, std::allocator<int> > > const&) [117]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [144]
                0.00    0.00       1/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_initialize(unsigned long, std::vector<int, std::allocator<int> > const&) [142]
[116]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [116]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [115]
[117]    0.0    0.00    0.00       2         std::__new_allocator<std::vector<int, std::allocator<int> > >::__new_allocator(std::__new_allocator<std::vector<int, std::allocator<int> > > const&) [117]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [138]
[118]    0.0    0.00    0.00       1         std::__new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [118]
                0.00    0.00       1/2           std::__new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [114]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [145]
[119]    0.0    0.00    0.00       1         std::allocator<std::_List_node<int> >::allocator() [119]
                0.00    0.00       1/1           std::__new_allocator<std::_List_node<int> >::__new_allocator() [131]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [146]
[120]    0.0    0.00    0.00       1         std::allocator<std::_List_node<int> >::~allocator() [120]
                0.00    0.00       1/1           std::__new_allocator<std::_List_node<int> >::~__new_allocator() [132]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[121]    0.0    0.00    0.00       1         std::allocator<std::vector<int, std::allocator<int> > >::allocator() [121]
                0.00    0.00       1/1           std::__new_allocator<std::vector<int, std::allocator<int> > >::__new_allocator() [135]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [156]
[122]    0.0    0.00    0.00       1         void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [122]
                0.00    0.00   10000/20000       std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [29]
                0.00    0.00   10000/10000       void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [93]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [127]
[123]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [123]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [137]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [129]
[124]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [124]
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [128]
                0.00    0.00       1/2           std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [115]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [130]
[125]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [125]
                0.00    0.00       1/3           std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [112]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [130]
[126]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [126]
